Date,Target,Hour,Period_In_Hour,Week_Day,Is_Working_Day,Previous_Point,Previous_Hour_Price,P24HA_Price,PDSH_Price,PWSH_Price,PWA_Price,Price_HAP,Price_DAP,Load,Load_HAP,Load_DAP,Sgn0_Volume_Dir
8/1/2021 17:45,3256.74335,18,10,6,2,3258.7794,4902.8799,5698.505548,,,,10561.7635,,8026.37,8026.37,,-1
8/1/2021 17:50,3254.2522,18,11,6,2,3256.74335,4902.8598,5729.280598,,,,10998.82065,,8041.9,8041.9,,-1
8/1/2021 17:55,3836.30455,18,12,6,2,3254.2522,4049.97665,5729.817565,,,,10648.20315,,8062.4,8062.4,,1
8/1/2021 18:00,3844.8511,19,1,6,2,3836.30455,10676.40475,5754.789396,,,,1838.7731,,8088.36,8088.36,8436.75,-1
8/1/2021 18:05,2620.1235,19,2,6,2,3844.8511,10509.6455,5780.27191,,,,2702.98145,,8094.25,8094.25,,-1
8/1/2021 18:10,3228.99365,19,3,6,2,2620.1235,10613.53035,5684.868533,,,,4170.5556,,8091.52,8091.52,,-1
8/1/2021 18:15,3228.96275,19,4,6,2,3228.99365,9622.70125,5684.292058,,,,2853.3677,,8135.35,8135.35,,-1
8/1/2021 18:20,3823.31735,19,5,6,2,3228.96275,10604.34265,5683.958583,,,,2236.02495,,8175.78,8175.78,,-1
8/1/2021 18:25,3825.34455,19,6,6,2,3823.31735,10732.9616,5708.142335,,,,2223.50325,,8220.14,8220.14,,1
8/1/2021 18:30,10570.41025,19,7,6,2,3825.34455,10505.22965,5732.587898,,,,11829.94735,,8263.89,8263.89,,1
8/1/2021 18:35,10610.5296,19,8,6,2,10570.41025,3238.2062,6038.105831,,,,11501.51585,,8305.99,8305.99,,1
8/1/2021 18:40,9715.48135,19,9,6,2,10610.5296,3258.7794,6275.758746,,,,11186.94855,,8339,8339,,1
8/1/2021 18:45,10563.0238,19,10,6,2,9715.48135,3256.74335,6476.367996,,,,12493.40465,,8365.05,8365.05,,1
8/1/2021 18:50,9740.20295,19,11,6,2,10563.0238,3254.2522,6712.207325,,,,12656.4901,,8387.26,8387.26,,1
8/1/2021 18:55,9724.94615,19,12,6,2,9740.20295,3836.30455,6913.76329,,,,12574.1787,,8408.24,8408.24,,1
8/1/2021 19:00,9747.55735,20,1,6,2,9724.94615,3844.8511,7150.220352,,,,21828.0715,,8691.32,8691.32,8626.72,1
8/1/2021 19:05,3314.79865,20,2,6,2,9747.55735,2620.1235,7111.518377,,,,13278.25735,,8704.73,8704.73,,1
8/1/2021 19:10,3314.964,20,3,6,2,3314.79865,3228.99365,6811.733092,,,,10833.9159,,8719.19,8719.19,,1
8/1/2021 19:15,3310.501,20,4,6,2,3314.964,3228.96275,6507.62616,,,,10642.80225,,8695.65,8695.65,,1
8/1/2021 19:20,3314.62645,20,5,6,2,3310.501,3823.31735,6244.617817,,,,10820.945,,8784.39,8784.39,,1
8/1/2021 19:25,3313.4358,20,6,6,2,3314.62645,3825.34455,5940.879642,,,,10725.44235,,8788.1,8788.1,,1
8/1/2021 19:30,7890.02995,20,7,6,2,3313.4358,10570.41025,5631.732733,,,,10627.2815,,8782,8782,,1
8/1/2021 19:35,3313.01735,20,8,6,2,7890.02995,10610.5296,5522.766079,,,,10579.61685,,8780.93,8780.93,,1
8/1/2021 19:40,3307.1798,20,9,6,2,3313.01735,9715.48135,5525.88321,,,,10570.63195,,8780.59,8780.59,,1
8/1/2021 19:45,3310.8115,20,10,6,2,3307.1798,10563.0238,5527.899894,,,,10547.4571,,8776.36,8776.36,,1
8/1/2021 19:50,3297.82025,20,11,6,2,3310.8115,9740.20295,5530.152733,,,,10546.9092,,8778.92,8778.92,,1
8/1/2021 19:55,13210.77905,20,12,6,2,3297.82025,9724.94615,5531.968069,,,,10541.61945,,8780.64,8780.64,,1
8/1/2021 20:00,13241.1264,21,1,6,2,13210.77905,9747.55735,5922.571173,,,,22589.86095,,8768.51,8768.51,8474.51,1
8/1/2021 20:05,10702.5331,21,2,6,2,13241.1264,3314.79865,6314.082644,,,,3311.8591,,8566.65,8566.65,,1
8/1/2021 20:10,9745.5754,21,3,6,2,10702.5331,3314.964,6650.84971,,,,3308.57555,,8576.8,8576.8,,1
8/1/2021 20:15,3297.41125,21,4,6,2,9745.5754,3310.501,6922.37395,,,,2535.2213,,8592.59,8592.59,,1
8/1/2021 20:20,9709.23705,21,5,6,2,3297.41125,3314.62645,6925.225971,,,,13152.07595,,8797.39,8797.39,,1
8/1/2021 20:25,7835.79105,21,6,6,2,9709.23705,3313.4358,7170.472625,,,,10630.5946,,8804.62,8804.62,,1
8/1/2021 20:30,3870.92505,21,7,6,2,7835.79105,7890.02995,7337.574563,,,,10496.19835,,8812.36,8812.36,,1
8/1/2021 20:35,25870.79335,21,8,6,2,3870.92505,3313.01735,7058.429346,,,,10478.5629,,8822.63,8822.63,,1
8/1/2021 20:40,3312.9045,21,9,6,2,25870.79335,3307.1798,7694.273669,,,,10475.3499,,8825.2,8825.2,,1
8/1/2021 20:45,2289.93775,21,10,6,2,3312.9045,3310.8115,7427.499633,,,,10500.20295,,8836.16,8836.16,,1
8/1/2021 20:50,2288.5784,21,11,6,2,2289.93775,3297.82025,7082.787715,,,,10504.31475,,8839.87,8839.87,,1
8/1/2021 20:55,13264.27415,21,12,6,2,2288.5784,13210.77905,6772.303358,,,,10496.43445,,8840.8,8840.8,,1
8/1/2021 21:00,3314.1168,22,1,6,2,13264.27415,13241.1264,6919.775358,,,,10476.88305,,8680.3,8680.3,8519.69,1
8/1/2021 21:05,3309.1845,22,2,6,2,3314.1168,10702.5331,6651.715335,,,,3544.71185,,8700.54,8700.54,,1
8/1/2021 21:10,3306.97105,22,3,6,2,3309.1845,9745.5754,6651.481413,,,,3319.26295,,8727.88,8727.88,,1
8/1/2021 21:15,3303.7431,22,4,6,2,3306.97105,3297.41125,6651.148373,,,,13500,,8812.11,8812.11,,1
8/1/2021 21:20,3300.5264,22,5,6,2,3303.7431,9709.23705,6650.866794,,,,11020,,8814.51,8814.51,,1
8/1/2021 21:25,3304.8419,22,6,6,2,3300.5264,7835.79105,6650.279292,,,,10000.09,,8800.03,8800.03,,1
8/1/2021 21:30,3303.99885,22,7,6,2,3304.8419,3870.92505,6649.921213,,,,10000.09,,8785.57,8785.57,,1
8/1/2021 21:35,3306.91265,22,8,6,2,3303.99885,25870.79335,6458.836583,,,,10000.09,,8770.49,8770.49,,1
8/1/2021 21:40,3880.0954,22,9,6,2,3306.91265,3312.9045,6458.582221,,,,10000.09,,8760.35,8760.35,,1
8/1/2021 21:45,3875.8924,22,10,6,2,3880.0954,2289.93775,6482.453704,,,,9999.8219,,8748.65,8748.65,,1
8/1/2021 21:50,3871.02245,22,11,6,2,3875.8924,2288.5784,6505.998742,,,,4000.09,,8741.36,8741.36,,1
8/1/2021 21:55,3314.0558,22,12,6,2,3871.02245,13264.27415,6529.882167,,,,4000.09,,8729.36,8729.36,,1
8/1/2021 22:00,3305.3868,23,1,6,2,3314.0558,3314.1168,6117.518698,,,,3869.9618,,8477.93,8477.93,8250.7,1
8/1/2021 22:05,3306.6872,23,2,6,2,3305.3868,3309.1845,5703.529548,,,,3872.3806,,8471.98,8471.98,,1
8/1/2021 22:10,3314.1043,23,3,6,2,3306.6872,3306.97105,5395.369302,,,,3457.1683,,8477.99,8477.99,,1
8/1/2021 22:15,3308.49695,23,4,6,2,3314.1043,3303.7431,5127.39134,,,,3215.57715,,8468.34,8468.34,,1
8/1/2021 22:20,3311.5564,23,5,6,2,3308.49695,3300.5264,5127.853244,,,,3857.04385,,8541.8,8541.8,,1
8/1/2021 22:25,3310.71965,23,6,6,2,3311.5564,3304.8419,4861.283217,,,,3468.37525,,8526.66,8526.66,,1
8/1/2021 22:30,3311.74245,23,7,6,2,3310.71965,3303.99885,4672.738575,,,,3307.874,,8496.73,8496.73,,1
8/1/2021 22:35,3310.72695,23,8,6,2,3311.74245,3306.91265,4649.4393,,,,3307.08085,,8466.94,8466.94,,1
8/1/2021 22:40,3305.45405,23,9,6,2,3310.72695,3880.0954,3709.436533,,,,3304.36485,,8439.05,8439.05,,1
8/1/2021 22:45,3304.2767,23,10,6,2,3305.45405,3875.8924,3709.126098,,,,3301.6512,,8410.54,8410.54,,1
8/1/2021 22:50,3302.06435,23,11,6,2,3304.2767,3871.02245,3751.390221,,,,3298.93955,,8381.35,8381.35,,1
8/1/2021 22:55,2541.1677,23,12,6,2,3302.06435,3314.0558,3793.618802,,,,3296.9068,,8351.38,8351.38,,1
8/1/2021 23:00,2551.55225,24,1,6,2,2541.1677,3305.3868,3346.8227,,,,2598.14005,,8153.4,8153.4,7348.12,1
8/1/2021 23:05,3296.6647,24,2,6,2,2551.55225,3306.6872,3315.049177,,,,2552.0996,,8129.49,8129.49,,1
8/1/2021 23:10,3293.7892,24,3,6,2,3296.6647,3314.1043,3314.527519,,,,2554.7251,,8104.36,8104.36,,1
8/1/2021 23:15,3291.0872,24,4,6,2,3293.7892,3308.49695,3313.978275,,,,3293.97755,,8085.38,8085.38,,1
8/1/2021 23:20,3291.93355,24,5,6,2,3291.0872,3311.5564,3313.450946,,,,3295.32925,,8101.31,8101.31,,1
8/1/2021 23:25,3288.3964,24,6,6,2,3291.93355,3310.71965,3313.09291,,,,3289.88115,,8072.44,8072.44,,1
8/1/2021 23:30,3287.55095,24,7,6,2,3288.3964,3311.74245,3312.407681,,,,3287.5137,,8041.95,8041.95,,1
8/1/2021 23:35,3285.5281,24,8,6,2,3287.55095,3310.72695,3311.722352,,,,3285.4997,,8010.7,8010.7,,1
8/1/2021 23:40,2800.8331,24,9,6,2,3285.5281,3305.45405,3310.831329,,,,3288.253,,7980.01,7980.01,,-1
8/1/2021 23:45,2553.63815,24,10,6,2,2800.8331,3304.2767,3265.862067,,,,2645.098,,7947.07,7947.07,,-1
8/1/2021 23:50,3291.43685,24,11,6,2,2553.63815,3302.06435,3210.76814,,,,2539.4889,,7921.59,7921.59,,-1
8/1/2021 23:55,3285.8605,24,12,6,2,3291.43685,2541.1677,3186.61874,,,,2246.3362,,7901.37,7901.37,,-1
8/2/2021 0:00,2643.7125,1,1,0,4,3285.8605,2551.55225,3185.443935,3312.863,,,25821.316,,8059.71,8059.71,7969.35,-1
8/2/2021 0:05,22856.4871,1,2,0,4,2643.7125,3296.6647,3157.874173,21185.4658,,,22142.56255,,8008.98,8008.98,,-1
8/2/2021 0:10,21760.5628,1,3,0,4,22856.4871,3293.7892,3972.449169,15381.50925,,,22799.7705,,7960.81,7960.81,,-1
8/2/2021 0:15,21450.07765,1,4,0,4,21760.5628,3291.0872,4741.051606,13280.227,,,20611.99315,,7937.83,7937.83,,-1
8/2/2021 0:20,13175.5071,1,5,0,4,21450.07765,3291.93355,5496.950802,7834.126,,,10498.4121,,7890.33,7890.33,,-1
8/2/2021 0:25,12160.3491,1,6,0,4,13175.5071,3288.3964,5907.948748,13299.78685,,,4698.28675,,7882.62,7882.62,,-1
8/2/2021 0:30,278.663,1,7,0,4,12160.3491,3287.55095,6276.683308,13293.1346,,,2695.51035,,7877.71,7877.71,,-1
8/2/2021 0:35,2159.0488,1,8,0,4,278.663,3285.5281,6150.304998,13180.55835,,,2533.9716,,7875.71,7875.71,,-1
8/2/2021 0:40,2161.9468,1,9,0,4,2159.0488,2800.8331,6102.318408,13171.1819,,,2215.0345,,7861.68,7861.68,,-1
8/2/2021 0:45,19415.4736,1,10,0,4,2161.9468,2553.63815,6054.672273,10558.1855,,,2214.92,,7842.98,7842.98,,-1
8/2/2021 0:50,0,1,11,0,4,19415.4736,3291.43685,6725.972144,10502.8761,,,2245.3676,,7810.49,7810.49,,-1
8/2/2021 0:55,1.00695,1,12,0,4,0,3285.8605,6588.386129,10007.71685,,,2244.9015,,7783.36,7783.36,,-1
8/2/2021 1:00,2016.2297,2,1,0,4,1.00695,2643.7125,6482.546098,7824.7115,,,1405.0882,,7754.2,7754.2,7626.15,-1
8/2/2021 1:05,2245.3429,2,2,0,4,2016.2297,22856.4871,6460.240992,10589.11955,,,2307.1718,,7729.42,7729.42,,-1
8/2/2021 1:10,2215.0339,2,3,0,4,2245.3429,21760.5628,6416.435917,10641.2078,,,2214.92,,7695.64,7695.64,,-1
8/2/2021 1:15,2243.9559,2,4,0,4,2215.0339,21450.07765,6371.487779,10785.2227,,,2259.2052,,7669.18,7669.18,,-1
8/2/2021 1:20,2214.92,2,5,0,4,2243.9559,13175.5071,6327.857308,10802.802,,,2170.6348,,7620.67,7620.67,,-1
8/2/2021 1:25,2168.9659,2,6,0,4,2214.92,12160.3491,6282.981744,10720.3189,,,2214.92,,7586.78,7586.78,,-1
8/2/2021 1:30,2214.92,2,7,0,4,2168.9659,278.663,6236.338806,10662.6874,,,2214.92,,7562.59,7562.59,,-1
8/2/2021 1:35,2214.92,2,8,0,4,2214.92,2159.0488,6191.64585,10613.7906,,,2215.0338,,7543.47,7543.47,,-1
8/2/2021 1:40,2215.03375,2,9,0,4,2214.92,2161.9468,6147.037179,10521.6839,,,2214.92,,7520.89,7520.89,,-1
8/2/2021 1:45,2214.92,2,10,0,4,2215.03375,19415.4736,6122.628873,3319.5264,,,2214.92,,7498.5,7498.5,,-1
8/2/2021 1:50,2214.92,2,11,0,4,2214.92,0,6108.515617,2783.3682,,,2214.92,,,7475.12,,-1
8/2/2021 1:55,2214.92,2,12,0,4,2214.92,1.00695,6063.660748,2712.1888,,,2214.92,,,7452.47,,-1
8/2/2021 2:00,2214.92,3,1,0,4,2214.92,2016.2297,6019.038227,2620.6112,,,2172.6457,,,7435.34,7243.2,-1
8/2/2021 2:05,2240.2597,3,2,0,4,2214.92,2245.3429,6001.171873,10543.6502,,,2238.8805,,,7418.72,,-1
8/2/2021 2:10,2239.3405,3,3,0,4,2240.2597,2215.0339,5142.162398,10621.677,,,2254.7652,,,7399.95,,-1
8/2/2021 2:15,2215.0336,3,4,0,4,2239.3405,2243.9559,4328.778135,10597.6411,,,2289.09785,,,7379.31,,-1
8/2/2021 2:20,2215.03365,3,5,0,4,2215.0336,2214.92,3527.317967,10558.1903,,,2214.92,,,7328.02,,-1
8/2/2021 2:25,2214.92,3,6,0,4,2215.03365,2168.9659,3070.631573,10587.1315,,,2248.5365,,,7300.96,,-1
8/2/2021 2:30,2215.03365,3,7,0,4,2214.92,2214.92,2656.238694,10653.2965,,,2231.88425,,,7266.51,,-1
8/2/2021 2:35,2215.0337,3,8,0,4,2215.03365,2214.92,2736.920804,10675.44015,,,2215.03365,,,7241.42,,-1
8/2/2021 2:40,2215.03365,3,9,0,4,2215.0337,2215.03375,2739.253508,10716.14455,,,2215.0336,,,7214.93,,-1
8/2/2021 2:45,2214.92,3,10,0,4,2215.03365,2214.92,2741.46546,10752.87535,,,2214.92,,,7189.1,,-1
8/2/2021 2:50,2176.8832,3,11,0,4,2214.92,2214.92,2024.775727,10831.2098,,,2233.27635,,,7163.24,,-1
8/2/2021 2:55,2177.1063,3,12,0,4,2176.8832,2214.92,2115.479194,10829.0208,,,2196.6781,,,7139.54,,-1
8/2/2021 3:00,2214.92,4,1,0,4,2177.1063,2214.92,2206.15,13302.4157,,,2082.36,,,7148.11,7067.58,-1
8/2/2021 3:05,2082.36,4,2,0,4,2214.92,2240.2597,2214.428763,13299.72155,,,2082.2534,,,7132.88,,-1
8/2/2021 3:10,2180.007,4,3,0,4,2082.36,2239.3405,2207.637808,13410.5178,,,2178.6665,,,7104.81,,-1
8/2/2021 3:15,2214.92,4,4,0,4,2180.007,2215.0336,2206.178354,19123.2844,,,2235.4549,,,7075.03,,-1
8/2/2021 3:20,2182.0146,4,5,0,4,2214.92,2215.03365,2204.968525,19128.3411,,,2082.36,,,7033.42,,-1
8/2/2021 3:25,2214.92,4,6,0,4,2182.0146,2214.92,2203.597467,13424.2627,,,2082.36,,,7004.84,,-1
8/2/2021 3:30,2214.92,4,7,0,4,2214.92,2215.03365,2205.512221,19138.9314,,,2082.36,,,6986.67,,-1
8/2/2021 3:35,2494.8493,4,8,0,4,2214.92,2215.0337,2205.512221,19196.10945,,,2082.36,,,6971.61,,-1
8/2/2021 3:40,2235.6848,4,9,0,4,2494.8493,2215.03365,2217.175942,19200.1327,,,2082.36,,,6956.84,,-1
8/2/2021 3:45,2492.8181,4,10,0,4,2235.6848,2214.92,2218.036402,19196.0891,,,2040.0711,,,6946.62,,-1
8/2/2021 3:50,2242.6329,4,11,0,4,2492.8181,2176.8832,2229.61549,19153.3191,,,2023.3869,,,6942.62,,-1
8/2/2021 3:55,2082.2535,4,12,0,4,2242.6329,2177.1063,2230.770194,19154.2322,,,2026.7514,,,6938.77,,-1
8/2/2021 4:00,2214.92,5,1,0,4,2082.2535,2214.92,2225.242423,19149.7388,,,2131.177,,,7114.86,6938.57,-1
8/2/2021 4:05,2234.9975,5,2,0,4,2214.92,2082.36,2225.242423,19156.5466,,,2235.4549,,,7101.1,,-1
8/2/2021 4:10,2234.996,5,3,0,4,2234.9975,2180.007,2225.023165,19153.9482,,,2235.9111,,,7100.46,,-1
8/2/2021 4:15,2235.3396,5,4,0,4,2234.996,2214.92,2224.842144,19160.4077,,,2257.137,,,7100.05,,-1
8/2/2021 4:20,2234.88265,5,5,0,4,2235.3396,2182.0146,2225.688227,19174.20315,,,2214.92,,,7068.5,,-1
8/2/2021 4:25,2234.3109,5,6,0,4,2234.88265,2214.92,2226.515269,19160.29795,,,2235.80225,,,7068.63,,-1
8/2/2021 4:30,2659.399,5,7,0,4,2234.3109,2214.92,2227.323223,19168.9099,,,2236.1436,,,7060.57,,-1
8/2/2021 4:35,2488.9624,5,8,0,4,2659.399,2494.8493,2245.838446,13293.36735,,,2237.17655,,,7059.32,,-1
8/2/2021 4:40,2235.4531,5,9,0,4,2488.9624,2235.6848,2257.252142,10830.49825,,,2237.7485,,,7055.59,,-1
8/2/2021 4:45,2314.9625,5,10,0,4,2235.4531,2492.8181,2258.102952,13286.65555,,,2238.55115,,,7052.85,,-1
8/2/2021 4:50,2244.1301,5,11,0,4,2314.9625,2242.6329,2262.27139,13300.8286,,,2239.5849,,,7050.27,,-1
8/2/2021 4:55,2243.1917,5,12,0,4,2244.1301,2082.2535,2265.073344,13292.08745,,,2247.4246,,,7046.08,,-1
8/2/2021 5:00,2494.0817,6,1,0,4,2243.1917,2214.92,2267.826902,13306.2658,,,2251.72675,,,7052.75,6996.27,-1
8/2/2021 5:05,2245.72345,6,2,0,4,2494.0817,2234.9975,2279.45864,10860.2334,,,2238.8846,,,7049.69,,-1
8/2/2021 5:10,2240.7155,6,3,0,4,2245.72345,2234.996,2286.26545,13320.5912,,,2239.9772,,,7043.57,,-1
8/2/2021 5:15,2241.6301,6,4,0,4,2240.7155,2235.3396,2288.794971,13311.8752,,,2239.5082,,,7040.34,,-1
8/2/2021 5:20,2240.943,6,5,0,4,2241.6301,2234.88265,2289.907892,13318.673,,,2243.8967,,,7052.66,,-1
8/2/2021 5:25,2214.92,6,6,0,4,2240.943,2234.3109,2292.363242,10873.6676,,,2240.2473,,,7051.27,,-1
8/2/2021 5:30,2215.0329,6,7,0,4,2214.92,2659.399,2292.363242,10842.5621,,,2238.8575,,,7052.26,,-1
8/2/2021 5:35,2239.3435,6,8,0,4,2215.0329,2488.9624,2292.367946,10865.54,,,2238.1432,,,7054.39,,-1
8/2/2021 5:40,2239.45755,6,9,0,4,2239.3435,2235.4531,2281.721871,11884.0042,,,2240.0285,,,7058.51,,-1
8/2/2021 5:45,2240.3484,6,10,0,4,2239.45755,2314.9625,2281.879069,19164.7186,,,2238.97165,,,7066.24,,-1
8/2/2021 5:50,2669.0282,6,11,0,4,2240.3484,2244.1301,2271.359498,19189.8342,,,2238.7433,,,7075.94,,-1
8/2/2021 5:55,2492.86295,6,12,0,4,2669.0282,2243.1917,2289.125969,19146.9727,,,2244.8866,,,7091.67,,-1
8/2/2021 6:00,2664.95755,7,1,0,4,2492.86295,2494.0817,2306.234696,13437.14635,,,0,,,7070.24,7316.61,-1
8/2/2021 6:05,0,7,2,0,4,2664.95755,2245.72345,2324.98626,13160.9682,,,0.0095,,,7118.56,,-1
8/2/2021 6:10,0,7,3,0,4,0,2240.7155,2231.861365,10831.8154,,,1341.4198,,,7133.7,,-1
8/2/2021 6:15,0.0112,7,4,0,4,0,2241.6301,2138.736531,10755.5872,,,2082.149,,,7143.86,,-1
8/2/2021 6:20,0,7,5,0,4,0.0112,2240.943,2045.597848,10775.2588,,,1804.1151,,,7146.1,,-1
8/2/2021 6:25,1942.708,7,6,0,4,0,2214.92,1952.477738,10798.2424,,,1832.9163,,,7157.09,,-1
8/2/2021 6:30,1968.9045,7,7,0,4,1942.708,2215.0329,1940.327617,10841.067,,,2082.1492,,,7172.22,,-1
8/2/2021 6:35,2082.3593,7,8,0,4,1968.9045,2239.3435,1911.557012,10823.6041,,,2120.5073,,,7200.59,,-1
8/2/2021 6:40,2214.92,7,9,0,4,2082.3593,2239.45755,1894.615217,10811.6286,,,2082.3593,,,7231.62,,-1
8/2/2021 6:45,2214.92,7,10,0,4,2214.92,2240.3484,1893.759671,10735.5724,,,2082.2541,,,7267.63,,-1
8/2/2021 6:50,4441.3983,7,11,0,4,2214.92,2669.0282,1889.591233,10726.8875,,,2082.36,,,7305.97,,-1
8/2/2021 6:55,2513.6764,7,12,0,4,4441.3983,2492.86295,1981.144075,10690.5034,,,2707.2251,,,7380.87,,-1
8/2/2021 7:00,2511.6134,8,1,0,4,2513.6764,2664.95755,1992.414271,10747.4019,,,0,,,7333.9,8126.59,-1
8/2/2021 7:05,0,8,2,0,4,2511.6134,0,1993.144758,2261.5026,,,0.0012,,,7418,,-1
8/2/2021 7:10,0.0195,8,3,0,4,0,0,1899.572948,2317.4147,,,2082.3607,,,7467.6,,-1
8/2/2021 7:15,2214.92,8,4,0,4,0.0195,0.0112,1806.210615,2483.9622,,,2082.3607,,,7540.85,,-1
8/2/2021 7:20,2214.92,8,5,0,4,2214.92,0,1805.097694,2259.175,,,2082.3607,,,7632.23,,-1
8/2/2021 7:25,2214.92,8,6,0,4,2214.92,1942.708,1804.013402,2237.5028,,,2181.0035,,,7711.38,,-1
8/2/2021 7:30,2214.92,8,7,0,4,2214.92,1968.9045,1804.013402,2257.20715,,,2179.2221,,,7789.58,,1
8/2/2021 7:35,2214.92,8,8,0,4,2214.92,2082.3593,1804.008698,2215.03465,,,2177.5514,,,7866.03,,1
8/2/2021 7:40,10615.31465,8,9,0,4,2214.92,2214.92,1802.991052,2214.92,,,2587.2444,,,7943.44,,1
8/2/2021 7:45,2973.6159,8,10,0,4,10615.31465,2214.92,2151.985098,2214.92,,,2215.0336,,,8014.15,,1
8/2/2021 7:50,13460.1135,8,11,0,4,2973.6159,4441.3983,2182.53791,2215.0346,,,4563.13095,,,8074.15,,1
8/2/2021 7:55,2523.2442,8,12,0,4,13460.1135,2513.6764,2632.166465,2253.9213,,,5048.84955,,,8145.87,,1
8/2/2021 8:00,19059.034,9,1,0,4,2523.2442,2511.6134,2633.43235,2495.8542,,,99.5202,,,8075.51,8940.2,1
8/2/2021 8:05,99.3527,9,2,0,4,19059.034,0,3316.518869,2253.2716,,,99.7441,,8175.4,8175.4,,1
8/2/2021 8:10,87.2048,9,3,0,4,99.3527,0.0195,3320.658565,3203.7533,,,100.0823,,8266.06,8266.06,,1
8/2/2021 8:15,89.5966,9,4,0,4,87.2048,2214.92,3324.292098,2728.46455,,,87.3607,,8216.52,8216.52,,1
8/2/2021 8:20,2082.36,9,5,0,4,89.5966,2214.92,3328.024823,2215.0356,,,3298.9319,,8382.89,8382.89,,1
8/2/2021 8:25,3343.58715,9,6,0,4,2082.36,2214.92,3414.789823,2250.3828,,,3325.0926,,8450.84,8450.84,,1
8/2/2021 8:30,10802.0995,9,7,0,4,3343.58715,2214.92,3473.159788,2304.38105,,,3323.19275,,8523.8,8523.8,,1
8/2/2021 8:35,3344.91795,9,8,0,4,10802.0995,2214.92,3841.209579,3180.16105,,,3324.8825,,8598.52,8598.52,,1
8/2/2021 8:40,10645.4601,9,9,0,4,3344.91795,10615.31465,3893.81619,2719.50545,,,3327.93855,,8675.74,8675.74,,1
8/2/2021 8:45,10621.8866,9,10,0,4,10645.4601,2973.6159,4245.088694,3167.88705,,,3330.99895,,8753.03,8753.03,,1
8/2/2021 8:50,5038.944,9,11,0,4,10621.8866,13460.1135,4595.378969,3265.63935,,,3334.0638,,8827.86,8827.86,,1
8/2/2021 8:55,10809.56995,9,12,0,4,5038.944,2523.2442,4620.276706,3261.8717,,,3356.67795,,8897.92,8897.92,,1
8/2/2021 9:00,13385.4737,10,1,0,4,10809.56995,19059.034,4965.938938,10537.7344,,,10869.65155,,9063.71,9063.71,9484.78,1
8/2/2021 9:05,5044.1286,10,2,0,4,13385.4737,99.3527,5419.01645,2082.2513,,,10824.0275,,9126.99,9126.99,,1
8/2/2021 9:10,5049.29665,10,3,0,4,5044.1286,87.2048,5629.188475,2082.2511,,,10722.13355,,9184.07,9184.07,,1
8/2/2021 9:15,3344.0246,10,4,0,4,5049.29665,89.5966,5839.575023,2214.92,,,10766.90175,,9241.06,9241.06,,1
8/2/2021 9:20,4903.4128,10,5,0,4,3344.0246,2082.36,5886.621048,2243.9438,,,4816.1769,,9205.3,9205.3,,1
8/2/2021 9:25,5036.35255,10,6,0,4,4903.4128,3343.58715,5998.641581,2492.9845,,,4814.74725,,9254.8,9254.8,,1
8/2/2021 9:30,5036.08405,10,7,0,4,5036.35255,10802.0995,6116.201271,2215.03685,,,5528.5879,,9299.12,9299.12,,1
8/2/2021 9:35,5033.75685,10,8,0,4,5036.08405,3344.91795,6233.749773,2245.42345,,,7874.9072,,9344,9344,,1
8/2/2021 9:40,9663.69705,10,9,0,4,5033.75685,10645.4601,6351.201308,2246.3893,,,9664.1658,,9389.01,9389.01,,1
8/2/2021 9:45,10573.63635,10,10,0,4,9663.69705,10621.8866,6311.550575,2494.1936,,,9684.31345,,9429.07,9429.07,,1
8/2/2021 9:50,9696.4658,10,11,0,4,10573.63635,5038.944,6628.218094,2494.8728,,,9707.49955,,9471.88,9471.88,,1
8/2/2021 9:55,3061.38355,10,12,0,4,9696.4658,10809.56995,6471.39944,2797.86205,,,9727.85255,,9512.68,9512.68,,1
8/2/2021 10:00,3346.22995,11,1,0,4,3061.38355,13385.4737,6493.821913,2498.23875,,,1145.31565,,9319.22,9319.22,9822.09,1
8/2/2021 10:05,2310.99195,11,2,0,4,3346.22995,5044.1286,5839.121744,592.57745,,,3337.5156,,9355.05,9355.05,,1
8/2/2021 10:10,4744.301,11,3,0,4,2310.99195,5049.29665,5931.273379,2082.2502,,,2906.0497,,9416.48,9416.48,,1
8/2/2021 10:15,10595.72855,11,4,0,4,4744.301,3344.0246,6125.319054,2248.5686,,,2549.88065,,9447.03,9447.03,,1
8/2/2021 10:20,10559.81195,11,5,0,4,10595.72855,4903.4128,6563.074552,2247.86205,,,9777.84435,,9544.87,9544.87,,1
8/2/2021 10:25,10685.837,11,6,0,4,10559.81195,5036.35255,6916.301717,3247.166,,,6619.4043,,9588.51,9588.51,,1
8/2/2021 10:30,10649.03915,11,7,0,4,10685.837,5036.08405,7222.228794,3248.51245,,,10478.3079,,9628.04,9628.04,,1
8/2/2021 10:35,10562.76825,11,8,0,4,10649.03915,5033.75685,7215.851279,3246.10805,,,10534.67325,,9665.37,9665.37,,1
8/2/2021 10:40,9794.30395,11,9,0,4,10562.76825,9663.69705,7516.595042,3243.0591,,,10566.68055,,9699.11,9699.11,,1
8/2/2021 10:45,10578.5726,11,10,0,4,9794.30395,10573.63635,7481.130202,4904.19565,,,10560.81465,,9728.52,9728.52,,1
8/2/2021 10:50,10630.92885,11,11,0,4,10578.5726,9696.4658,7479.325452,3250.47965,,,10610.71245,,9749.32,9749.32,,1
