Target,Voc,Isc,Vmp,Imp,Pmp,T,G,I1,I2,I3,I4,I5,I6,I7,I8,L
1,123,6.825079739,107.9023344,6.382275213,688.6623946,7,100,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682,0
1,123,7.507587713,109.6101969,6.90867251,757.2609544,7,110,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,0
1,123,7.780590903,107.8620909,7.32358153,789.9368163,7,114,1.605,1.605,1.605,1.605,1.605,1.605,1.605,1.605,0
1,123,8.468545621,107.294257,7.992204697,857.5176644,8,124,1.712,1.712,1.712,1.712,1.712,1.712,1.712,1.712,0
1,124,8.741724512,107.9218489,8.217422202,886.8393968,8,128,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69,0
1,124,9.288082295,105.6622189,8.899567383,940.3480368,8,136,1.647,1.647,1.647,1.647,1.647,1.647,1.647,1.647,0
1,123,9.778708007,105.7416369,9.314101972,984.8883889,10,143,1.952,1.952,1.952,1.952,1.952,1.952,1.952,1.952,0
1,123,10.25738602,106.3872124,9.735725061,1035.75665,10,150,1.917,1.917,1.917,1.917,1.917,1.917,1.917,1.917,0
1,124,10.59929889,107.5771612,9.95967419,1071.433476,10,155,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1.891,0
1,123,11.16067914,104.522868,10.67766995,1116.060687,12,163,2.219,2.219,2.219,2.219,2.219,2.219,2.219,2.219,0
1,123,11.63997211,106.8576542,10.9482913,1169.908725,12,170,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,0
1,123,12.11926508,106.8672652,11.41281812,1219.656661,12,177,2.152,2.152,2.152,2.152,2.152,2.152,2.152,2.152,0
1,123,12.61472259,105.4096539,11.94100796,1258.697516,14,184,2.509,2.509,2.509,2.509,2.509,2.509,2.509,2.509,0
1,123,13.09463051,106.9428577,12.22477566,1307.352444,14,191,2.477,2.477,2.477,2.477,2.477,2.477,2.477,2.477,0
1,123,13.50598016,107.5537446,12.53928577,1348.647138,14,197,2.449,2.449,2.449,2.449,2.449,2.449,2.449,2.449,0
1,122,14.07245576,104.8348231,13.31269668,1395.634202,16,205,2.282,2.282,2.282,2.282,2.282,2.282,2.282,2.282,0
1,122,14.55297864,105.7268352,13.66973397,1445.25771,16,212,2.297,2.297,2.297,2.297,2.297,2.297,2.297,2.297,0
1,122,14.96485539,106.4739707,13.95387268,1485.724231,16,218,2.771,2.771,2.771,2.771,2.771,2.771,2.771,2.771,0
1,122,15.53387866,104.1920593,14.68905597,1530.482991,18,226,3.1713,3.1713,3.1713,3.1713,3.1713,3.1713,3.1713,3.1713,0
1,122,15.94628252,105.7794184,14.8581819,1571.68984,18,232,3.148,3.148,3.148,3.148,3.148,3.148,3.148,3.148,0
1,122,16.49615433,103.760851,15.67431673,1626.380443,18,240,3.116,3.116,3.116,3.116,3.116,3.116,3.116,3.116,0
1,121,16.99899129,103.981902,15.99717149,1663.416318,20,247,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,0
1,121,17.48074408,105.1126969,16.27844725,1711.071492,20,254,3.515,3.515,3.515,3.515,3.515,3.515,3.515,3.515,0
1,121,17.97396139,103.5159657,16.93873918,1753.429944,21,261,3.724,3.724,3.724,3.724,3.724,3.724,3.724,3.724,0
1,121,18.45602166,103.1359319,17.46119367,1800.876482,21,268,3.696,3.696,3.696,3.696,3.696,3.696,3.696,3.696,0
1,121,18.73148467,104.9683755,17.41106931,1827.611662,21,272,3.681,3.681,3.681,3.681,3.681,3.681,3.681,3.681,0
1,121,19.29470979,103.7972336,18.08328432,1876.994887,22,280,3.891,3.891,3.891,3.891,3.891,3.891,3.891,3.891,0
1,121,19.77707754,102.3676628,18.77808147,1922.268311,22,287,3.864,3.864,3.864,3.864,3.864,3.864,3.864,3.864,0
1,121,20.39726464,104.8858392,18.91969513,1984.4081,22,296,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,0
1,121,20.89294177,103.0032861,19.67656485,2026.750838,23,303,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,0
1,121,21.37561699,104.5193894,19.82601818,2072.203313,23,310,4.024,4.024,4.024,4.024,4.024,4.024,4.024,4.024,0
1,121,21.85829221,102.4690207,20.6971902,2120.820811,23,317,3.998,3.998,3.998,3.998,3.998,3.998,3.998,3.998,0
1,121,22.35519925,102.4804198,21.08994102,2161.306009,24,324,4.224,4.224,4.224,4.224,4.224,4.224,4.224,4.224,0
1,121,22.83818195,102.2458749,21.59777716,2208.283621,24,331,4.199,4.199,4.199,4.199,4.199,4.199,4.199,4.199,0
1,121,23.32116465,102.8555717,21.94768013,2257.441187,24,338,4.174,4.174,4.174,4.174,4.174,4.174,4.174,4.174,0
1,121,23.8193016,102.7482304,22.34368725,2295.774325,25,345,4.405,4.405,4.405,4.405,4.405,4.405,4.405,4.405,0
1,121,24.30259178,101.7059893,23.01533503,2340.797418,25,352,4.381,4.381,4.381,4.381,4.381,4.381,4.381,4.381,0
1,121,24.78588195,101.4469476,23.52843833,2386.888251,25,359,4.355,4.355,4.355,4.355,4.355,4.355,4.355,4.355,0
1,120,25.29328716,100.6213633,24.03197708,2418.130297,26.5,367,4.724,4.724,4.724,4.724,4.724,4.724,4.724,4.724,0
1,120,25.77703855,101.8998623,24.2422484,2470.281774,26.5,373,4.701,4.701,4.701,4.701,4.701,4.701,4.701,4.701,0
1,121,26.32989728,102.8117251,24.55004427,2524.032403,26,381,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,0
1,121,26.75304089,101.9341658,25.10584949,2559.143825,27,387,4.786,4.786,4.786,4.786,4.786,4.786,4.786,4.786,0
1,121,27.23694603,100.2803082,25.92215542,2599.481734,27,394,4.763,4.763,4.763,4.763,4.763,4.763,4.763,4.763,0
1,121,27.72085116,101.4691883,26.14778228,2653.194243,27,401,4.74,4.74,4.74,4.74,4.74,4.74,4.74,4.74,0
1,120,28.22267784,101.7909554,26.43022049,2690.357396,28,408,4.985,4.985,4.985,4.985,4.985,4.985,4.985,4.985,0
1,120,28.70689045,100.8239851,27.1254126,2734.892194,28,415,4.963,4.963,4.963,4.963,4.963,4.963,4.963,4.963,0
1,121,29.19110306,102.4100473,27.17606694,2783.1023,28,422,4.941,4.941,4.941,4.941,4.941,4.941,4.941,4.941,0
1,120,29.69415965,101.0724202,27.89127125,2819.038287,29,429,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,0
1,120,30.17867974,98.84950473,28.83750683,2850.573268,29,436,5.169,5.169,5.169,5.169,5.169,5.169,5.169,5.169,0
1,120,30.66319982,101.2982131,28.75499417,2912.829526,29,443,5.147,5.147,5.147,5.147,5.147,5.147,5.147,5.147,0
1,120,31.16748632,101.9207542,28.89197298,2944.691675,30,450,5.402,5.402,5.402,5.402,5.402,5.402,5.402,5.402,0
1,120,31.65231389,99.69307754,29.98169857,2988.9678,30,457,5.38,5.38,5.38,5.38,5.38,5.38,5.38,5.38,0
1,120,32.13714145,101.5927722,29.91415539,3039.061973,30,464,5.359,5.359,5.359,5.359,5.359,5.359,5.359,5.359,0
1,120,32.64265787,102.4762905,29.86516508,3060.471332,31,471,5.617,5.617,5.617,5.617,5.617,5.617,5.617,5.617,0
1,120,33.12779291,98.39810956,31.57261975,3106.686097,31,478,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,0
1,120,33.61292795,100.4973898,31.50710906,3166.382222,31,485,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,0
1,120,34.11967427,100.671599,31.77130674,3198.468253,32,492,5.838,5.838,5.838,5.838,5.838,5.838,5.838,5.838,0
1,120,34.60511679,101.6070481,31.87219672,3238.439824,32,499,5.817,5.817,5.817,5.817,5.817,5.817,5.817,5.817,0
1,120,35.09055931,100.4242126,32.77342042,3291.244941,32,506,5.798,5.798,5.798,5.798,5.798,5.798,5.798,5.798,0
1,119,35.59853554,99.02882334,33.53661152,3321.091178,33,513,6.066,6.066,6.066,6.066,6.066,6.066,6.066,6.066,0
1,119,36.08428554,101.2857834,33.18614761,3361.28496,33,520,6.044,6.044,6.044,6.044,6.044,6.044,6.044,6.044,0
1,120,36.57003554,99.35651294,34.35918604,3413.808912,33,527,6.023,6.023,6.023,6.023,6.023,6.023,6.023,6.023,0
1,120,37.05578554,101.1129548,34.16900002,3454.928553,33,534,6.004,6.004,6.004,6.004,6.004,6.004,6.004,6.004,0
1,119,37.56529915,99.40785402,35.12125562,3491.328651,34,541,6.275,6.275,6.275,6.275,6.275,6.275,6.275,6.275,0
1,119,38.05135663,100.2037049,35.26977025,3534.16165,34,548,6.252,6.252,6.252,6.252,6.252,6.252,6.252,6.252,0
1,119,38.5374141,99.81749946,35.86835608,3580.289613,34,555,6.234,6.234,6.234,6.234,6.234,6.234,6.234,6.234,0
1,119,39.02347158,100.7324533,35.95494998,3621.830322,34,562,6.215,6.215,6.215,6.215,6.215,6.215,6.215,6.215,0
1,119,39.53452259,97.82386762,37.34208134,3652.946822,35,569,6.49,6.49,6.49,6.49,6.49,6.49,6.49,6.49,0
1,119,40.02088754,99.71719228,37.11971258,3701.473517,35,576,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,0
1,119,40.50725249,96.72194564,38.57423001,3730.974578,35,583,6.452,6.452,6.452,6.452,6.452,6.452,6.452,6.452,0
1,119,40.99361744,99.94129847,37.9315613,3790.92949,35,590,6.432,6.432,6.432,6.432,6.432,6.432,6.432,6.432,0
1,119,41.50620584,98.75704892,38.70502216,3822.393766,36,597,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,0
1,119,41.99287827,98.71680612,39.17787167,3867.514361,36,604,6.692,6.692,6.692,6.692,6.692,6.692,6.692,6.692,0
1,119,42.4795507,98.59467653,39.68198945,3912.432914,36,611,6.673,6.673,6.673,6.673,6.673,6.673,6.673,6.673,0
1,119,42.993369,97.02869782,40.56118369,3935.598835,37,618,6.954,6.954,6.954,6.954,6.954,6.954,6.954,6.954,0
1,119,43.48034891,98.88965053,40.27788907,3983.066374,37,625,6.936,6.936,6.936,6.936,6.936,6.936,6.936,6.936,0
1,119,43.96732882,98.67880999,40.82938261,4028.994888,37,632,6.918,6.918,6.918,6.918,6.918,6.918,6.918,6.918,0
1,118,44.48237703,98.36308908,41.23201129,4055.707999,38,639,7.202,7.202,7.202,7.202,7.202,7.202,7.202,7.202,0
1,118,44.96966442,98.48306616,41.62761071,4099.614739,38,646,7.184,7.184,7.184,7.184,7.184,7.184,7.184,7.184,0
1,118,45.4569518,96.74834369,42.81377817,4142.162125,38,653,7.166,7.166,7.166,7.166,7.166,7.166,7.166,7.166,0
1,118,45.97322993,98.04180772,42.53565226,4170.27224,39,660,7.454,7.454,7.454,7.454,7.454,7.454,7.454,7.454,0
1,118,46.46082479,97.40912107,43.29263964,4217.097976,39,667,7.436,7.436,7.436,7.436,7.436,7.436,7.436,7.436,0
1,118,46.94841965,98.1065906,43.40558392,4258.373851,39,674,7.415,7.415,7.415,7.415,7.415,7.415,7.415,7.415,0
1,118,47.46592769,95.89470666,44.6571907,4282.388203,40,681,7.709,7.709,7.709,7.709,7.709,7.709,7.709,7.709,0
1,118,47.95383003,96.84275979,44.71497282,4330.321372,40,688,7.691,7.691,7.691,7.691,7.691,7.691,7.691,7.691,0
1,118,48.44173237,97.38504282,44.90748094,4373.316955,40,695,7.671,7.671,7.671,7.671,7.671,7.671,7.671,7.671,0
1,118,48.92963471,96.95092168,45.57731899,4418.763084,40,702,7.655,7.655,7.655,7.655,7.655,7.655,7.655,7.655,0
1,118,49.44868013,96.87789754,45.85127594,4441.975212,41,709,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,0
1,118,49.93688995,96.08165394,46.68531178,4485.601971,41,716,7.932,7.932,7.932,7.932,7.932,7.932,7.932,7.932,0
1,118,50.42509977,97.45925037,46.43976014,4525.98421,41,723,7.912,7.912,7.912,7.912,7.912,7.912,7.912,7.912,0
1,118,50.91330959,98.56825679,46.1784162,4551.725986,41,730,7.898,7.898,7.898,7.898,7.898,7.898,7.898,7.898,0
1,117,51.50368058,95.27876698,48.2897566,4600.988466,42,738,8.191,8.191,8.191,8.191,8.191,8.191,8.191,8.191,0
1,117,51.92240969,95.76045211,48.45469892,4640.043875,42,744,8.178,8.178,8.178,8.178,8.178,8.178,8.178,8.178,0
1,117,52.41092699,95.99586633,48.79070244,4683.70575,42,751,8.161,8.161,8.161,8.161,8.161,8.161,8.161,8.161,0
1,117,52.89944428,96.17466766,49.14866882,4726.85689,42,758,8.145,8.145,8.145,8.145,8.145,8.145,8.145,8.145,0
1,117,53.49139659,95.60324598,49.74444144,4755.730071,43,766,8.441,8.441,8.441,8.441,8.441,8.441,8.441,8.441,0
1,117,53.91038925,95.29142347,50.29086839,4792.288436,43,772,8.426,8.426,8.426,8.426,8.426,8.426,8.426,8.426,0
1,117,54.46904614,95.75810164,50.55926777,4841.459502,43,780,8.408,8.408,8.408,8.408,8.408,8.408,8.408,8.408,0
1,117,54.95787091,95.10228371,51.35350002,4883.835128,43,786,8.393,8.393,8.393,8.393,8.393,8.393,8.393,8.393,0
1,117,55.41169638,95.07591044,51.53577805,4899.811019,44,793,8.691,8.691,8.691,8.691,8.691,8.691,8.691,8.691,0
1,117,55.90082863,93.95197514,52.5444903,4936.658646,44,800,8.68,8.68,8.68,8.68,8.68,8.68,8.68,8.68,0
1,117,56.38996088,95.39160284,52.26856071,4985.981784,44,807,8.665,8.665,8.665,8.665,8.665,8.665,8.665,8.665,0
1,117,56.87909314,94.46894224,53.20588525,5026.303701,44,814,8.644,8.644,8.644,8.644,8.644,8.644,8.644,8.644,0
1,117,57.40428811,94.91449653,53.18290799,5047.828935,45,821,8.951,8.951,8.951,8.951,8.951,8.951,8.951,8.951,0
1,117,57.89372784,94.42926863,53.90847706,5090.538062,45,828,8.936,8.936,8.936,8.936,8.936,8.936,8.936,8.936,0
1,117,58.45308753,95.39930461,53.83737227,5136.047877,45,835,8.918,8.918,8.918,8.918,8.918,8.918,8.918,8.918,0
1,117,58.87260729,95.30077649,54.28525879,5173.427315,45,842,8.905,8.905,8.905,8.905,8.905,8.905,8.905,8.905,0
1,116,59.39933965,92.97129871,55.80420708,5188.189605,46,849,9.21,9.21,9.21,9.21,9.21,9.21,9.21,9.21,0
1,116,59.88908686,94.08347942,55.66313085,5236.981026,46,856,9.195,9.195,9.195,9.195,9.195,9.195,9.195,9.195,0
1,116,60.37883406,94.27914848,55.99261333,5278.935906,46,863,9.18,9.18,9.18,9.18,9.18,9.18,9.18,9.18,0
1,117,60.93854516,94.11282966,56.60656964,5327.404446,46,871,9.163,9.163,9.163,9.163,9.163,9.163,9.163,9.163,0
1,116,61.35832848,95.10578243,56.33908543,5358.172802,47,877,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,0
1,116,61.8869057,93.18890418,57.74661083,5381.343383,47,884,9.458,9.458,9.458,9.458,9.458,9.458,9.458,9.458,0
1,116,62.4469682,94.54051711,57.39639969,5426.285307,47,892,9.441,9.441,9.441,9.441,9.441,9.441,9.441,9.441,0
1,116,62.79700726,93.75260768,58.22570537,5458.811712,47,897,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,0
1,116,63.3968222,91.89358259,59.55379299,5472.611395,48,905,9.738,9.738,9.738,9.738,9.738,9.738,9.738,9.738,0
1,116,63.88718436,94.12116446,58.63345703,5518.649252,48,912,9.723,9.723,9.723,9.723,9.723,9.723,9.723,9.723,0
1,116,64.44759826,93.22534932,59.75825009,5570.983739,48,920,9.707,9.707,9.707,9.707,9.707,9.707,9.707,9.707,0
1,116,64.86790869,92.23752758,60.73197865,5601.767556,48,926,9.694,9.694,9.694,9.694,9.694,9.694,9.694,9.694,0
1,116,65.35827085,92.8171702,60.85364972,5648.263563,48,933,9.68,9.68,9.68,9.68,9.68,9.68,9.68,9.68,0
1,116,65.88992285,91.15989936,61.99466254,5651.427198,49,940,9.988,9.988,9.988,9.988,9.988,9.988,9.988,9.988,0
1,116,66.38059249,92.14367419,61.89171276,5702.929815,49,947,9.977,9.977,9.977,9.977,9.977,9.977,9.977,9.977,0
1,116,66.87126212,92.6322208,62.03330904,5746.28318,49,954,9.963,9.963,9.963,9.963,9.963,9.963,9.963,9.963,0
1,116,67.36193176,91.59898021,63.1105593,5780.862873,49,961,9.949,9.949,9.949,9.949,9.949,9.949,9.949,9.949,0
1,116,67.8526014,92.64376774,62.91537598,5828.71748,49,968,9.935,9.935,9.935,9.935,9.935,9.935,9.935,9.935,0
1,115,68.38609827,92.65894312,63.0471174,5841.879265,50,975,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,0
1,115,68.87707538,91.20549711,64.44927129,5878.127827,50,982,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23,0
1,115,69.3680525,92.23868671,64.23153223,5924.632178,50,989,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,0
1,115,69.85902961,92.90948234,64.16902545,5961.910937,50,996,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,0
1,116,70.35000673,92.31159454,65.05896896,6005.697164,50,1003,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,0
1,115,70.88534846,91.76782557,65.58681936,6018.759799,51,1010,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,0
1,115,71.37663305,89.95596279,67.1801898,6043.258654,51,1017,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,0
1,115,71.86791765,92.256322,66.10015889,6098.157543,51,1024,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,0
1,115,72.35920224,91.33773627,67.21744209,6139.488998,51,1031,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,0
1,115,72.85048683,91.10655411,67.81953978,6178.804571,51,1038,10.45,10.45,10.45,10.45,10.45,10.45,10.45,10.45,0
1,115,73.38767343,91.63025427,67.56922419,6191.385193,52,1045,10.77,10.77,10.77,10.77,10.77,10.77,10.77,10.77,0
1,115,73.8792655,91.19873582,68.34052405,6232.569398,52,1052,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,0
1,115,74.37085757,91.03464968,68.90235727,6272.501957,52,1059,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,0
1,115,74.90927408,92.3241909,67.99106972,6277.2205,53,1066,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,0
1,115,75.40117363,91.52641665,69.04663355,6319.590951,53,1073,11.05,11.05,11.05,11.05,11.05,11.05,11.05,11.05,0
1,115,75.89307318,90.88229093,70.01507931,6363.130807,53,1080,11.04,11.04,11.04,11.04,11.04,11.04,11.04,11.04,0
1,115,76.38497272,90.57942534,70.68768801,6402.850158,53,1087,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03,0
1,115,76.87687227,90.75581959,70.99126203,6442.870169,53,1094,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,0
1,115,77.36877182,90.62360581,71.53644446,6482.890543,53,1101,11,11,11,11,11,11,11,11,0
1,115,77.86067137,90.76178902,71.86061029,6522.19755,53,1108,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,0
1,115,78.4015477,90.20131335,72.42429175,6532.766234,54,1115,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,0
1,115,78.89375472,89.85757783,73.12438609,6570.780214,54,1122,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,0
1,115,79.38596175,90.08801223,73.37807678,6610.485078,54,1129,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,0
1,115,79.87816877,89.86769703,73.98857242,6649.18261,54,1136,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,0
1,114,80.3703758,89.81821421,74.4658981,6688.393986,54,1143,11.26,11.26,11.26,11.26,11.26,11.26,11.26,11.26,0
1,115,80.86258283,89.29344532,75.30518757,6724.259649,54,1150,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,0
1,115,81.35478985,89.57828868,75.53170445,6766.000825,54,1157,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.23,0
1,114,81.898126,90.47178445,74.83923428,6770.839073,55,1164,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0
1,114,82.3906405,89.43381095,76.1877276,6813.758827,55,1171,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,0
1,114,82.88315501,89.77756971,76.33443303,6853.119882,55,1178,11.53,11.53,11.53,11.53,11.53,11.53,11.53,11.53,0
1,114,83.37566951,89.31325877,77.17127635,6892.418174,55,1185,11.52,11.52,11.52,11.52,11.52,11.52,11.52,11.52,0
1,114,83.86818401,89.58875875,77.36368353,6930.91638,55,1192,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,0
1,114,84.36069852,89.62317817,77.77652065,6970.578968,55,1199,11.49,11.49,11.49,11.49,11.49,11.49,11.49,11.49,0
1,114,84.43105773,89.48431635,77.94895245,6975.20872,55,1200,11.49,11.49,11.49,11.49,11.49,11.49,11.49,11.49,0
1,114,84.48376817,89.06883957,77.94472531,6942.446234,56,1200,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.83,0
2,96.8,6.825079739,82.06491267,6.463133335,530.3964727,7,100,44.34,0.844,1.682,1.682,1.682,1.682,1.682,1.682,9
2,97.7,7.507587713,82.3108045,7.110139147,585.2412733,7,110,44.33,0.9287,1.627,1.627,1.627,1.627,1.627,1.627,9
2,97.9,7.780590903,81.83163504,7.418823759,607.0944783,7,114,44.34,0.9621,1.609,1.609,1.609,1.609,1.609,1.609,9
2,98.1,8.468545621,81.52006009,8.092397806,659.6927554,8,124,44.7,1.047,1.711,1.711,1.711,1.711,1.711,1.711,9
2,98.5,8.810019235,80.22148577,8.514274549,683.0277546,8,129,44.71,1.089,1.685,1.685,1.685,1.685,1.685,1.685,9
2,99.7,9.219787572,82.90466308,8.697550257,721.0674737,8,135,44.71,1.14,1.653,1.653,1.653,1.653,1.653,1.653,9
2,99,9.710325434,79.97039153,9.373316929,749.5878247,10,142,45.49,1.201,1.958,1.958,1.958,1.958,1.958,1.958,9
2,99.3,10.18900345,81.66077654,9.705230989,792.536699,10,149,45.49,1.26,1.922,1.922,1.922,1.922,1.922,1.922,9
2,99.7,10.59929889,83.02311084,9.947714193,825.8901781,10,155,45.47,1.311,1.891,1.891,1.891,1.891,1.891,1.891,9
2,99.8,11.16067914,81.9030346,10.5385546,863.139602,12,163,46.25,1.38,2.219,2.219,2.219,2.219,2.219,2.219,9
2,100,11.63997211,80.11767414,11.20894557,898.0346487,12,170,46.24,1.439,2.185,2.185,2.185,2.185,2.185,2.185,9
2,100,12.11926508,82.29561655,11.43581662,941.1175799,12,177,46.26,1.499,2.151,2.151,2.151,2.151,2.151,2.151,9
2,101,12.6849061,81.69962351,11.96996735,977.941826,14.2,184,47.11,1.568,2.545,2.545,2.545,2.545,2.545,2.545,9
2,101,13.16318879,81.16983682,12.51951515,1016.207002,14,192,47.04,1.628,2.472,2.472,2.472,2.472,2.472,2.472,9
2,101,13.50598016,81.78485139,12.76871708,1044.287628,14,197,47.03,1.67,2.449,2.449,2.449,2.449,2.449,2.449,9
2,101,14.07245576,82.57918829,13.05456778,1078.03561,16,205,47.84,1.74,2.828,2.828,2.828,2.828,2.828,2.828,9
2,101,14.55297864,81.11344487,13.79137131,1118.665637,16,212,47.84,1.799,2.797,2.797,2.797,2.797,2.797,2.797,9
2,102,14.96485539,79.55570918,14.39466581,1145.177847,16,218,47.83,1.85,2.771,2.771,2.771,2.771,2.771,2.771,9
2,101,15.53387866,78.8824788,14.95296329,1179.52681,18,226,48.65,1.921,3.173,3.173,3.173,3.173,3.173,3.173,9
2,102,15.94628252,81.2534122,15.00712414,1219.380044,18,232,48.65,1.972,3.148,3.148,3.148,3.148,3.148,3.148,9
2,102,16.49615433,80.50788136,15.67569837,1262.017265,18,240,3.115,3.115,48.68,2.04,3.115,3.115,3.115,3.115,10
2,102,16.99899129,80.78180316,15.99739564,1292.298466,20,247,3.543,3.543,49.47,2.102,3.543,3.543,3.543,3.543,10
2,102,17.48074408,81.97064701,16.19499679,1327.514365,20,254,3.516,3.516,49.5,2.01,3.516,3.516,3.516,3.516,10
2,102,17.97396139,81.5570101,16.69249425,1361.389922,21,261,3.724,3.724,49.91,2.222,3.724,3.724,3.724,3.724,10
2,103,18.45602166,78.75885099,17.70159662,1394.15741,21,268,3.696,3.696,49.89,2.282,3.696,3.696,3.696,3.696,10
2,103,18.73148467,78.67964991,17.98192153,1414.81129,21,272,3.681,3.681,49.94,2.316,3.681,3.681,3.681,3.681,10
2,103,19.29470979,78.86346622,18.4554599,1455.461539,22,280,3.891,3.891,50.34,2.385,3.891,3.891,3.891,3.891,10
2,103,19.77707754,80.02904247,18.71130829,1497.448086,22,287,3.864,3.864,50.49,2.445,3.864,3.864,3.864,3.864,10
2,104,20.39726464,80.05271685,19.3107706,1545.879651,22,296,3.83,3.83,50.56,2.522,3.83,3.83,3.83,3.83,10
2,104,20.89294177,79.81213042,19.77288102,1578.115759,23,303,4.051,4.051,50.77,2.583,4.051,4.051,4.051,4.051,10
2,104,21.37561699,79.64768539,20.27694206,1615.011502,23,310,4.025,4.025,50.77,2.643,4.025,4.025,4.025,4.025,10
2,104,21.85829221,81.75165308,20.20097791,1651.463338,23,317,3.999,3.999,50.76,2.702,3.999,3.999,3.999,3.999,10
2,104,22.35519925,81.58830794,20.62669068,1682.896791,24,324,4.225,4.225,51.22,2.764,4.225,4.225,4.225,4.225,10
2,105,22.83818195,80.76764783,21.34044513,1723.617557,24,331,4.199,4.199,51.21,2.823,4.199,4.199,4.199,4.199,10
2,105,23.32116465,78.91125361,22.24902259,1755.698264,24,338,4.174,4.174,51.22,2.883,4.174,4.174,4.174,4.174,10
2,105,23.8193016,81.75527714,21.85417285,1786.693958,25,345,4.405,4.405,51.66,2.944,4.405,4.405,4.405,4.405,10
2,105,24.30259178,79.33400679,23.03801793,1827.698271,25,352,4.381,4.381,51.65,3.004,4.381,4.381,4.381,4.381,10
2,105,24.78588195,80.83937843,23.09820439,1867.244485,25,359,4.356,4.356,51.72,3.064,4.356,4.356,4.356,4.356,10
2,105,25.28524881,79.19513603,23.94551923,1896.368653,26,366,4.592,4.592,52.13,3.125,4.592,4.592,4.592,4.592,10
2,106,25.76884647,79.23993577,24.40279123,1933.67561,26,373,4.569,4.569,52.11,3.185,4.569,4.569,4.569,4.569,10
2,106,26.3215295,81.79053742,24.12038686,1972.819404,26,381,4.542,4.542,4.542,4.542,52.12,3.253,4.542,4.542,11
2,106,26.75304089,78.02057879,25.56161499,1994.331996,27,387,4.786,4.786,4.786,4.786,52.63,3.307,4.786,4.786,11
2,106,27.23694603,81.24708505,25.08591721,2038.157649,27,394,4.763,4.763,4.763,4.763,52.57,3.366,4.763,4.763,11
2,106,27.72085116,80.38760331,25.85486524,2078.41065,27,401,4.74,4.74,4.74,4.74,52.58,3.426,4.74,4.74,11
2,106,28.22267784,79.18415755,26.61300106,2107.328069,28,408,4.988,4.988,4.988,4.988,53.03,3.488,4.988,4.988,11
2,107,28.70689045,81.42700451,26.28939802,2140.666931,28,415,4.963,4.963,4.963,4.963,53.04,3.548,4.963,4.963,11
2,107,29.19110306,79.24554194,27.52282494,2181.061178,28,422,4.94,4.94,4.94,4.94,53.04,3.608,4.94,4.94,11
2,107,29.69415965,80.40580668,27.5092459,2211.903108,29,429,5.191,5.191,5.191,5.191,53.56,3.67,5.191,5.191,11
2,107,30.17867974,80.32660015,28.00308533,2249.392638,29,436,5.168,5.168,5.168,5.168,53.54,3.73,5.168,5.168,11
2,107,30.66319982,78.03988775,29.19087715,2278.052776,29,443,5.147,5.147,5.147,5.147,53.52,3.79,5.147,5.147,11
